Var204_embed_0,Var204_embed_1,Var204_embed_2,Var204_embed_3,Var204_embed_4,Var204_embed_5,Var204_embed_6,Var204_embed_7,Var204_embed_8,Var204_embed_9,Var204_embed_10,Var204_embed_11,Var204_embed_12,Var204_embed_13,Var204_embed_14,Var204_embed_15,Var204_embed_16,Var204_embed_17,Var204_embed_18,Var204_embed_19,Var204_embed_20,Var204_embed_21,Var204_embed_22,Var204_embed_23,Var204_embed_24,Var204_embed_25,Var204_embed_26,Var204_embed_27,Var204_embed_28,Var204_embed_29,Var204_embed_30,Var204_embed_31,Var204_embed_32,Var204_embed_33,Var204_embed_34,Var204_embed_35,Var204_embed_36,Var204_embed_37,Var204_embed_38,Var204_embed_39,Var204_embed_40,Var204_embed_41,Var204_embed_42,Var204_embed_43,Var204_embed_44,Var204_embed_45,Var204_embed_46,Var204_embed_47,Var204_embed_48,Var204_embed_49,Var204
-0.020354802,0.0026317257,-0.0131455045,0.0590308,-0.015956918,-0.01900724,0.014453865,0.06874882,-0.0127284415,0.07218902,-0.026429469,0.04598867,0.020750934,0.041128144,-0.0073354994,-0.053670786,-0.010599794,0.010842405,-0.06325608,-0.060512338,0.06952275,-0.04008664,-0.056183025,-0.013877788,-0.029658088,-0.023780335,-0.070769124,0.024354268,0.069505125,-0.030254714,0.008685343,0.017491685,-0.020122731,0.0058034393,-0.06152559,0.022759551,0.007883415,-0.032672916,0.010382846,-0.0031781285,-0.047163967,-0.013606678,0.024958096,-0.022650098,-0.022267332,0.06891374,-0.0029160962,0.010097746,0.060603004,-0.05644193,8BBI
-0.0019959784,-0.03147301,-0.0044900887,0.0053866673,0.037980516,0.031078028,0.02542348,0.0023574438,-0.047305267,-0.008125162,-0.0016648116,-0.06300156,-0.009385106,0.011028273,-0.0032234595,0.04139384,-0.030808337,0.015517201,-0.0071439855,0.049126823,-0.0076679313,0.010727407,0.007800842,0.033728052,-0.040949967,-0.017824078,0.009289678,-0.038025938,-0.007022665,-0.017141137,-0.049267337,0.06426671,0.056772172,-0.0010634752,0.009583794,-0.060209215,0.018877607,0.03354413,-0.011435822,-0.01673176,0.006529551,0.04216855,-0.043380667,0.011673777,0.023285044,0.022413643,0.055324778,-0.0022701875,-0.027077321,0.036704198,AKLO
-0.07417126,-0.052408505,0.0067022215,-0.01890951,0.017827282,0.018901655,-0.023123115,0.038928002,0.038384773,0.01794239,-0.07453864,0.062146463,-0.04703201,0.072543226,-0.07031986,-0.007797266,-0.052344274,0.004771555,0.010992583,-0.03323911,-0.00016748767,-0.071610905,-0.08096975,-0.03961697,0.009340787,-0.017344734,-0.043516688,0.054334547,-0.024252702,0.011200578,0.044856638,-0.07605963,0.014527118,-0.016600205,-0.00018775844,0.05083338,-0.045504205,-0.036185205,0.055543453,0.055185318,0.008703409,0.060522977,-0.0001053594,-0.053160306,0.079844415,0.009926376,-0.031811003,0.07493993,-0.017994411,-0.01736324,Albh
0.034414425,0.0131903505,-0.008697394,-0.009057271,-0.021164816,-0.026034817,0.012496074,0.013038571,0.056011237,-0.019318018,-0.01801807,0.065485656,0.0035065461,-0.005143919,-0.0039360807,-0.032883924,-0.018961675,0.023491116,0.025976103,0.0151021285,-0.008429774,-0.048947785,-0.052290417,-0.03582444,-0.056824576,0.03379433,-0.040635504,0.04378,-0.046358157,-0.0109764,0.0100890035,-0.0017432631,-0.016964702,0.064997576,0.024793006,0.001570232,-0.019397443,0.014408174,-0.022998473,0.009897877,0.021863865,-0.020074913,0.06039796,-0.019413387,0.022155039,0.0013940921,0.024627779,0.0068119643,0.0022818646,-0.020473728,Bw19
-0.033138685,-0.03358426,-0.047389783,-0.022751367,-0.01857181,-0.011802584,-0.0016760741,-0.02825911,0.01372098,-0.0033249124,-0.02986459,0.01630641,-0.008881424,-0.015909482,-0.054904636,-0.016805537,-0.03848354,0.050387956,-0.0010538158,0.0052652275,0.00297602,0.04513083,-0.03552989,0.010319749,-0.034507997,-0.011032432,-0.037786856,-0.032660335,-0.029024508,0.010690815,-0.018634874,0.017212586,-0.026016558,-0.015177392,0.0018686017,-0.024311038,0.0005419032,0.035644628,0.013709604,-0.015731378,0.00970834,0.016512504,0.029195337,-0.045609917,0.0283008,-0.011359747,-0.022519382,0.04622302,-0.013070216,-0.036837395,C6Eu
-0.03964377,0.007992336,0.059016924,0.051443312,-0.0013887103,-0.048804894,0.018338399,0.02200778,-0.025585214,0.0640184,0.018809564,-0.015718054,-0.060941964,-0.034375336,0.019547673,-0.0048562433,-0.02678874,-0.012717222,-0.048563,-0.023010513,-0.006510148,-0.0070524807,-0.044191547,-0.025458299,-0.062286075,-0.038450517,-0.040841687,0.03690107,-0.013881692,-0.064690806,0.07067885,-0.01572779,-0.025310816,-0.019654423,-0.07329557,0.03276018,0.07700194,-0.032920193,0.010896957,0.06913164,-0.07119526,-0.013837267,0.020060614,-0.06387795,0.05618143,-0.017182013,-0.017632416,0.057886355,0.06967698,-0.04724498,C7DI
-0.020040244,-0.026280949,0.017625116,0.038691144,0.04790185,-0.010756779,-0.029654477,-0.022928754,0.03893203,0.04952657,0.0061062714,0.046188153,-0.07100963,0.056087956,-0.046684638,-0.034358695,-0.032748546,-0.041113134,0.003358697,-0.00804822,0.0608827,0.01582217,-0.06310389,-0.051555827,0.024964225,0.026471643,-0.0018475248,-0.014561501,-0.013350102,-0.050697856,0.05336592,-0.019276273,-0.007993814,0.06628569,-0.0252393,-0.019701235,-0.026644858,-0.03153914,0.02865608,0.054890566,-0.057613008,0.032824937,-0.007863534,-0.001826102,-0.012861133,0.0027773443,0.015736768,-0.01643074,0.07548913,-0.024527017,Cgc3
-0.03987185,-0.03327685,0.017823111,0.017535383,-0.006515397,-0.015949273,-0.005821276,0.060574953,0.00339954,0.02028954,-0.008219994,0.058996685,-0.015253079,0.0100318575,-0.020424156,-0.00053933874,-0.0632854,0.031594172,-0.0246195,-0.058498204,0.016810862,0.015662728,-0.037541915,0.033936694,0.0008176675,-0.016885692,0.0071714786,0.0062498287,-0.028733408,-0.01745371,0.031055398,-0.024503518,-0.04872794,0.005038932,0.032139845,0.024561565,0.053997476,0.00071007997,0.054899406,-0.04505544,-0.0053852783,0.059893787,0.06602794,0.020176606,-0.010826441,0.030450305,0.03286593,0.00056059903,0.046277296,-0.020143218,DFSe
0.00032235513,-0.0052393842,-0.036050998,0.06283172,-0.041351497,-0.04456512,0.032563113,0.0028848157,0.04203338,-0.028377917,0.0135770785,-0.007755467,0.012693563,0.028081492,0.034697175,-0.009942639,-0.016645342,-0.021534054,0.012920552,-0.04847547,0.062222082,0.032972284,-0.05826773,0.032654155,0.024486158,0.06377767,-0.05505064,0.030688323,-0.025389746,-0.02638812,0.037086524,-0.009920285,0.029740423,0.035684045,-0.03513167,-0.02086506,0.036054056,0.007479162,-0.027870134,-0.0008163223,-0.0681386,0.005766063,-0.0071278056,0.009109702,-0.005986295,-0.0067933663,0.045610745,0.038788144,0.03771691,-0.06720502,DmlN
0.01787597,0.01171814,0.0038707575,0.04732643,0.017499052,0.02371427,-0.03931261,0.02577503,0.046032466,-0.006958401,0.019733457,-0.007592808,-0.05574948,0.028947905,-0.03190375,0.0126254205,-0.051017683,0.023464277,0.03208724,-0.0359044,0.051836148,-0.048567753,-0.025892867,0.0014849238,-0.015077799,-0.03066838,0.005023978,-0.022120595,0.020127112,0.020581765,-0.026756212,0.0011058223,-0.006242771,0.02494987,-0.037166886,-0.039896764,0.016441451,-0.020279318,0.03783624,0.015681427,-0.036227856,0.040625952,-0.028509442,0.034742594,0.04307022,-0.0046258415,0.003315105,0.009918957,0.04958399,-0.015975904,DtNL
-0.03745647,-0.0010461147,-0.031549394,0.04761679,-0.029665204,0.017303158,-0.015691854,0.057522427,0.011050291,-0.015363165,-0.0624918,0.059375424,0.0090941135,0.043826316,-0.07277183,-0.044234786,0.022804195,0.01614545,0.02121359,0.022472773,0.04026287,-0.033436596,-0.024359731,0.009545243,-0.021913717,0.01263521,0.017191185,0.015092668,-0.022773672,-0.051783618,0.0045377966,-0.009677513,-0.016381182,0.013047546,-0.0043717404,0.048984203,0.037066698,0.024036357,0.04424399,0.063299574,-0.0030123147,0.0026154504,-0.016578399,0.02660938,0.040667254,-0.035395257,-0.041066427,0.049941964,0.024470732,-0.009786699,EKFb
-0.0013243556,0.025720198,0.009775388,-0.00767929,0.03666278,0.015498351,0.013822414,-0.002586778,-0.019584632,0.00931319,-0.06554052,0.04677312,-0.046796944,-0.011370434,-0.06413196,-0.055161815,-0.0308898,0.008169818,-0.031160517,-0.05733679,0.02665592,0.00045528583,-0.022123,-0.0566534,-0.056400396,0.05066301,-0.06116616,0.0040900363,0.04327851,-0.052705586,0.075120725,-0.03519764,0.00807691,-0.011100209,-0.042063277,0.08125135,-0.00308205,-0.06781817,0.0019734174,0.0029525552,-0.042295843,0.02938165,-0.0016005136,-0.028587531,-0.012185229,0.041670814,-0.028294312,0.029747235,0.034364644,-0.04384292,Ew1Q
0.00834336,-0.0059759454,-0.003154575,-0.050529297,0.012571285,-0.030494735,-0.02660503,0.008694151,0.025260922,0.0556897,-0.04710525,-0.03081483,-0.037252903,0.049703714,-0.042662818,-0.059518714,-0.041715175,-0.025223214,0.029410472,-0.05085513,0.0076218336,-0.058759827,0.03146534,-0.0486912,-0.056652788,0.011907831,0.030368092,0.019475883,-0.032907616,-0.066041246,-0.0008108116,0.02164731,0.0155026335,0.043631673,0.004016955,-0.027539121,0.027345542,-0.012909777,0.02489166,-0.05034286,0.012154544,0.024209559,0.0072071506,-0.05199998,0.038997576,0.041953504,0.034828175,0.028517267,-0.031520575,-0.03736297,EwzD
0.011749689,-0.04327165,0.018585104,-0.029226135,0.014540155,-0.03238802,0.014732546,-0.003566425,0.05147391,0.04902105,-0.048616502,0.014321884,-0.011655871,-0.026416274,-0.02117819,-0.009947934,-0.0073112077,0.027705058,0.025756849,-0.01661478,-0.02752101,0.0335494,0.009068917,0.013449214,-0.053892165,0.014667929,-0.03971642,0.006278785,-0.015316116,-0.01058947,0.06462171,0.02686456,0.01579164,0.059428692,-0.013659069,0.0474096,-0.013727519,-0.04949665,-0.00047642033,0.050709,-0.023769815,0.018480143,-0.004332382,-0.05935514,-0.005639302,-0.039448015,0.012692611,0.0042079724,0.0326295,-0.0629643,F_Lu
0.0028773372,0.044288605,0.037596103,0.0243572,0.030207437,-0.0020115778,0.004696586,-0.017664662,-0.00441423,0.033163164,0.015844883,0.019644579,0.011752805,0.03313226,-0.017723199,-0.021545263,0.00910413,-0.012546731,0.023487043,-0.016955009,0.064430796,-0.04964226,0.013673681,0.0036586488,-0.014813751,0.0062790187,-0.026695166,0.006530518,0.017223245,-0.05407473,0.0207524,-0.038371097,-0.031870883,0.07226371,-0.061302636,0.0041065593,-0.016576828,0.024490666,-0.00366373,0.002167295,-0.03341541,-0.029164203,0.014427495,-0.025138479,0.06938642,-0.0013812716,-0.032701485,0.05626427,0.0024066723,-0.050724383,FbIm
-0.032882392,-0.023899505,-0.012734849,-0.007486483,0.078990616,-0.023066621,0.03730079,0.038063195,-0.009563882,-0.0021827826,-0.043042127,0.008065461,-0.087558925,0.049739692,-0.07508801,-0.03739533,-0.019801134,0.017919295,-0.08816742,-0.032055542,0.022896597,-0.029457541,-0.037986282,-0.029051976,-0.04361084,-0.010142972,-0.08045859,0.010382176,0.059384253,-0.07233559,0.053725436,-0.036976665,-0.060009945,0.08129193,-0.07348128,0.056224994,0.016845925,-0.07748868,0.036984265,0.07855285,-0.049454108,0.0024990477,0.07886827,-0.06495657,0.06826394,-0.016513936,-0.06647136,0.042473707,0.0047556055,-0.067698754,Gx0B
-0.016543679,-0.024975998,0.0039519407,-0.013089107,-0.010690757,-0.04043249,-0.003352193,0.020974047,-0.00023879128,0.04031861,-0.0058468357,0.0026568754,-0.009733599,0.05319057,-0.011075084,0.020948876,-0.03891988,0.04879108,-0.007003692,-0.0006311843,0.03285856,-0.0402596,-0.0030469014,-0.00841591,0.017440991,-0.01082049,-0.004085985,0.018861746,-0.036146168,-0.050104838,0.025106128,-0.036466535,0.031939354,0.007980449,-0.04754418,0.037812255,0.06492795,-0.028288763,0.013858159,0.017451182,0.024665978,0.040537033,0.04650797,-0.036886353,0.014388903,-0.024127506,-0.021091135,0.0060456325,0.016626483,-0.03813152,H1uM
-0.015707687,-0.00016110876,0.053088747,0.04758757,0.03939907,-0.06265277,0.013430621,0.053103123,0.03420699,0.01994283,-0.09163821,0.05901726,-0.060348652,0.04308717,-0.01363657,-0.04879109,-0.053269252,-0.0038091782,-0.090192296,0.0011001667,0.0731185,-0.032752357,-0.07076027,-0.07818669,-0.053965867,0.039759975,-0.10103809,0.091814965,0.042636983,-0.014587258,0.087622955,-0.08820012,-0.059968587,0.022663096,0.0030581388,0.05663191,0.03881061,-0.0558879,0.034395613,0.048889555,-0.015807081,-0.008171648,0.031781405,-0.015218709,0.074572854,0.014873795,-0.080653846,0.025052138,0.07679251,-0.02670887,H9GL
-0.005168167,0.053833533,0.0447742,0.0133548025,0.0038248028,-0.009250985,-0.014517128,0.0017398456,0.060909767,0.04934518,-0.028901232,-0.013323337,-0.04762919,0.058016814,-0.06674861,-0.024558386,-0.07992672,0.042192575,-0.06868187,0.0012290468,0.057340648,-0.07767808,-0.036116663,0.0013467046,0.0080100475,0.009592048,-0.070058465,0.026298957,0.071171455,-0.039833434,0.01843072,-0.048659347,0.010430465,0.06379748,0.006182024,0.08330861,0.07828396,-0.020024931,0.011781225,0.0065772245,-0.034931,0.00030268062,0.020915557,-0.03775814,0.0762217,0.012072755,-0.047343507,0.07205152,0.04531398,-0.08221818,ID5l
-0.035757262,0.062540166,0.030968124,0.04010763,0.021848885,-0.0053403694,0.0013787267,0.023322815,-0.028055312,0.0055636396,0.020101726,-0.028306063,-0.05098483,-0.00079312926,-0.047246296,-0.03780992,-0.050270587,-0.054437473,0.0036565443,-0.041507687,0.011665776,-0.037093192,0.036003646,-0.04901468,-0.022584649,-0.017699279,0.004158659,0.05945753,0.017794084,-0.0006070716,-0.027522746,-0.024977807,-0.026851548,0.027825408,0.009999542,-0.040622037,-0.04785769,0.0029456147,0.039262027,0.02581576,0.017017487,0.050103392,0.0146094095,-0.035601642,0.01966726,0.002785362,-0.054665685,0.00396201,0.0017192059,-0.04076147,KfYH
-0.047484167,0.048471183,-0.024972362,0.036609672,0.008459345,-0.007473997,-0.018898783,-0.026501115,0.0690788,-0.004054545,-0.03777156,-0.00895856,-0.061372515,0.06889866,-0.024380693,-0.040075824,-0.06856513,0.030981453,-0.011874468,-0.0070497543,-0.011078031,-0.012390921,-0.03714111,-0.04346796,-0.07533163,0.013112469,-0.049104653,0.0073216045,0.0783312,-0.06853728,0.06951613,0.023831762,-0.073850274,0.04511508,0.008447343,0.025086321,0.011811205,-0.014271343,0.008659081,0.014558053,-0.07165631,0.03461634,0.035977487,-0.012426753,0.00699349,0.00290414,-0.06965072,0.052031998,0.02297456,-0.07235388,KubS
-0.06780553,-0.038774163,0.034941453,0.008958907,0.028236544,-0.019359555,0.038305048,0.044691868,0.012371063,-0.027143622,-0.06671282,0.033286937,-0.06636111,0.0016520774,-0.01841568,-0.03783672,-0.001519523,-0.0058249985,0.01274578,0.024353161,-0.0048878933,-0.06352283,-0.020579342,0.02496939,0.023812996,0.057348173,-0.045049597,0.017428944,0.029355334,-0.038544282,0.021467151,-0.044094205,-0.036330562,-0.0161187,-0.05654672,0.051658556,0.04546923,-0.015164783,0.0017051953,-0.015617165,0.014273775,0.05877169,0.048896357,-0.04564598,0.026330533,0.005083859,-0.03042978,0.029065296,0.011382612,0.006854586,LqKm
-0.039302487,-0.022560257,0.02145703,-0.012457296,0.03239263,-0.021871226,-0.03540661,-0.019294977,0.055224665,0.011028579,0.014476348,0.028727379,0.006534748,-0.015363859,-0.025984075,-0.04444506,-0.050439615,-0.0359177,-0.026243776,-0.053978328,-0.01772801,-0.04681774,-0.0722374,-0.031060912,-0.0028617277,-0.025860239,-0.004657166,0.056612514,0.045436397,-0.012237277,-0.022463433,-0.033153385,-0.048928116,0.0022335176,-0.033533685,0.02560034,0.014686081,-0.03747213,-0.04493566,0.0060848207,-0.010653045,-0.0048018466,0.062346917,8.474008e-05,-0.021199096,-0.03924769,-0.028340055,-0.008159872,-0.020265147,-0.06888981,MBhA
-0.04413904,0.062439155,-0.000376991,0.065680206,0.065411106,-0.08393374,0.07300773,-0.009408632,0.032324582,0.08147624,-0.06058666,0.07690611,-0.07936893,0.050113548,0.0006773481,-0.0021844984,-0.005257448,-0.023525339,-0.046871774,-0.056465242,0.087661,-0.08394575,-0.008739331,-0.08083743,-0.034765936,0.058272745,-0.030982273,0.08723424,0.0715135,-0.02837868,0.056748856,-0.0095155025,-0.07413408,0.03910014,-0.048285864,0.052586235,-0.017488174,-0.085830465,0.04128814,0.0033024529,-0.08268455,0.018262245,0.030841026,-0.0019947328,0.021694042,0.027293824,-0.016553689,0.024909068,0.014314624,-0.032036554,MGOA
